run_id,timestamp,agent,agent_label,provider,model,prompt_tag,prompt_profile,start_prompt_sha256,build_prompt_sha256,matches_per_position,positions,max_rounds,seed,games,wins,win_rate,avg_points,avg_rank,draws,timeouts,avg_rounds,duration_s,avg_game_s,llm_calls_total,llm_calls_initial_placement,llm_calls_build_plan,llm_errors_total,llm_latency_ms_avg,llm_latency_ms_p95,llm_prompt_tokens_total,llm_completion_tokens_total,llm_total_tokens_total,llm_calls_with_tokens,llm_total_tokens_avg,llm_invalid_output,llm_illegal_move,llm_no_valid_actions,log_dir
2026-04-26_18-33-05,2026-04-26_18-33-05,LLMJsonAgent.LLMJsonAgent,LLMJsonAgent (ollama phi3:mini prompt=tok_test),ollama,phi3:mini,tok_test,baseline_v1,0f85d4c1dd0a89ed861926d3984bd5af1dc9f5d1140fc1b5757a2b78e4916c30,7e0655280583da0539b2e72af4aa3d6b2bf81de76d3db436c960298beca8e442,1,0,20,,1,0,0.0000,2.00,2.00,1,1,20.00,31.381,31.381,11,4,7,0,2849.82,3347,5792,889,6681,11,607.36,5,0,0,llm_logs\2026-04-26_18-33-05
